Grade,Subject,Domain,Topic,code,altered_code,desc,NYcode,NYdesc,CAcode,CAdesc,IDcode,IDdesc,OHcode,OHdesc,NJcode,NJdesc,MAcode,MAdesc,MEcode,MEdesc,NHcode,NHdesc,VTcode,VTdesc,CTcode,CTdesc,RIcode,RIdesc,DEcode,DEdesc,MDcode,MDdesc,WIcode,WIdesc,ILcode,ILdesc,WAcode,WAdesc,WYcode,WYdesc,LAcode,LAdesc,NVcode,NVdesc,HIcode,HIdesc,MTcode,MTdesc,ORcode,ORdesc,COcode,COdesc,KYcode,KYdesc,ARcode,ARdesc,KScode,KSdesc,MIcode,MIdesc,SDcode,SDdesc,NDcode,NDdesc,NMcode,NMdesc,UTcode,UTdesc,AKcode,AKdesc
11-12,ELA,Writing,Text Types and Purposes:,WHST.11-12.2.b,,"Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience's knowledge of the topic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-12,ELA,Writing,Text Types and Purposes:,WHST.11-12.2.c,,"Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-12,ELA,Writing,Text Types and Purposes:,WHST.11-12.2.d,,"Use precise language, domain-specific vocabulary and techniques such as metaphor, simile, and analogy to manage the complexity of the topic; convey a knowledgeable stance in a style that responds to the discipline and context as well as to the expertise of likely readers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-12,ELA,Writing,Text Types and Purposes:,WHST.11-12.2.e,,"Provide a concluding statement or section that follows from and supports the information or explanation provided (e.g., articulating implications or the significance of the topic).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kindergarten,Math,Counting & Cardinality,Count to tell the number of objects.,K.CC.B.4.a,,"When counting objects, say the number names in the standard order, pairing each object with one and only one number name and each number name with one and only one object.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kindergarten,Math,Counting & Cardinality,Count to tell the number of objects.,K.CC.B.4.b,,Understand that the last number name said tells the number of objects counted. The number of objects is the same regardless of their arrangement or the order in which they were counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kindergarten,Math,Counting & Cardinality,Count to tell the number of objects.,K.CC.B.4.c,,Understand that each successive number name refers to a quantity that is one larger.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Math,Number & Operations in Base Ten ,Understand place value.,1.NBT.B.2.a,,"10 can be thought of as a bundle of ten ones — called a ""ten.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Math,Number & Operations in Base Ten ,Understand place value.,1.NBT.B.2.b,,"The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight, or nine ones.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Math,Number & Operations in Base Ten ,Understand place value.,1.NBT.B.2.c,,"The numbers 10, 20, 30, 40, 50, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight, or nine tens (and 0 ones).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Math,Number & Operations in Base Ten ,Understand place value.,2.NBT.A.1.a,,"100 can be thought of as a bundle of ten tens — called a ""hundred.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Math,Number & Operations in Base Ten ,Understand place value.,2.NBT.A.1.b,,"The numbers 100, 200, 300, 400, 500, 600, 700, 800, 900 refer to one, two, three, four, five, six, seven, eight, or nine hundreds (and 0 tens and 0 ones).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.2.a,,Represent a fraction 1/bon a number line diagram by defining the interval from 0 to 1 as the whole and partitioning it intobequal parts. Recognize that each part has size 1/band that the endpoint of the part based at 0 locates the number 1/bon the number line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.2.b,,Represent a fractiona/bon a number line diagram by marking off a lengths 1/bfrom 0. Recognize that the resulting interval has sizea/band that its endpoint locates the numbera/bon the number line.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.3.a,,"Understand two fractions as equivalent (equal) if they are the same size, or the same point on a number line.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.3.b,,"Recognize and generate simple equivalent fractions, e.g., 1/2 = 2/4, 4/6 = 2/3. Explain why the fractions are equivalent, e.g., by using a visual fraction model.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.3.c,,"Express whole numbers as fractions, and recognize fractions that are equivalent to whole numbers.Examples: Express 3 in the form 3 = 3/1; recognize that 6/1 = 6; locate 4/4 and 1 at the same point of a number line diagram.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Number & Operations—Fractions¹,Develop understanding of fractions as numbers.,3.NF.A.3.d,,"Compare two fractions with the same numerator or the same denominator by reasoning about their size. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.5.a,,"A square with side length 1 unit, called ""a unit square,"" is said to have ""one square unit"" of area, and can be used to measure area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.5.b,,A plane figure which can be covered without gaps or overlaps bynunit squares is said to have an area ofnsquare units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.7.a,,"Find the area of a rectangle with whole-number side lengths by tiling it, and show that the area is the same as would be found by multiplying the side lengths.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.7.b,,"Multiply side lengths to find areas of rectangles with whole-number side lengths in the context of solving real world and mathematical problems, and represent whole-number products as rectangular areas in mathematical reasoning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.7.c,,Use tiling to show in a concrete case that the area of a rectangle with whole-number side lengthsaandb+cis the sum ofa×banda×c. Use area models to represent the distributive property in mathematical reasoning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Math,Measurement & Data,Geometric measurement: understand concepts of area and relate area to multiplication and to addition.,3.MD.C.7.d,,"Recognize area as additive. Find areas of rectilinear figures by decomposing them into non-overlapping rectangles and adding the areas of the non-overlapping parts, applying this technique to solve real world problems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.3.a,,Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.3.b,,"Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions, e.g., by using a visual fraction model.Examples: 3/8 = 1/8 + 1/8 + 1/8 ; 3/8 = 1/8 + 2/8 ; 2 1/8 = 1 + 1 + 1/8 = 8/8 + 8/8 + 1/8.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.3.c,,"Add and subtract mixed numbers with like denominators, e.g., by replacing each mixed number with an equivalent fraction, and/or by using properties of operations and the relationship between addition and subtraction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.3.d,,"Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators, e.g., by using visual fraction models and equations to represent the problem.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.4.a,,"Understand a fractiona/bas a multiple of 1/b.For example, use a visual fraction model to represent 5/4 as the product 5 × (1/4), recording the conclusion by the equation 5/4 = 5 × (1/4).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.4.b,,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a fraction by a whole number.For example, use a visual fraction model to express 3 × (2/5) as 6 × (1/5), recognizing this product as 6/5. (In general, n × (a/b) = (n × a)/b.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Number & Operations—FractionsÂ¹,Build fractions from unit fractions.,4.NF.B.4.c,,"Solve word problems involving multiplication of a fraction by a whole number, e.g., by using visual fraction models and equations to represent the problem.For example, if each person at a party will eat 3/8 of a pound of roast beef, and there will be 5 people at the party, how many pounds of roast beef will be needed? Between what two whole numbers does your answer lie?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Measurement & Data,Geometric measurement: understand concepts of angle and measure angles.,4.MD.C.5.a,,"An angle is measured with reference to a circle with its center at the common endpoint of the rays, by considering the fraction of the circular arc between the points where the two rays intersect the circle. An angle that turns through 1/360 of a circle is called a ""one-degree angle,"" and can be used to measure angles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Math,Measurement & Data,Geometric measurement: understand concepts of angle and measure angles.,4.MD.C.5.b,,An angle that turns throughnone-degree angles is said to have an angle measure ofndegrees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations in Base Ten,Understand the place value system.,5.NBT.A.3.a,,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 × 100 + 4 × 10 + 7 × 1 + 3 × (1/10) + 9 × (1/100) + 2 × (1/1000).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations in Base Ten,Understand the place value system.,5.NBT.A.3.b,,"Compare two decimals to thousandths based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.4.a,,"Interpret the product (a/b) ×qasaparts of a partition ofqintobequal parts; equivalently, as the result of a sequence of operationsa×q÷b.For example, use a visual fraction model to show (2/3) × 4 = 8/3, and create a story context for this equation. Do the same with (2/3) × (4/5) = 8/15. (In general, (a/b) × (c/d) = (ac)/(bd).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.4.b,,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.5.a,,"Comparing the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.5.b,,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalencea/b= (n×a)/(n×b) to the effect of multiplyinga/bby 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.7.a,,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.For example, create a story context for (1/3) ÷ 4, and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that (1/3) ÷ 4 = 1/12 because (1/12) × 4 = 1/3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.7.b,,"Interpret division of a whole number by a unit fraction, and compute such quotients.For example, create a story context for 4 ÷ (1/5), and use a visual fraction model to show the quotient. Use the relationship between multiplication and division to explain that 4 ÷ (1/5) = 20 because 20 × (1/5) = 4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Number & Operations—Fractions,Apply and extend previous understandings of multiplication and division.,5.NF.B.7.c,,"Solve real world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions, e.g., by using visual fraction models and equations to represent the problem.For example, how much chocolate will each person get if 3 people share 1/2 lb of chocolate equally? How many 1/3-cup servings are in 2 cups of raisins?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Measurement & Data,Geometric measurement: understand concepts of volume.,5.MD.C.3.a,,"A cube with side length 1 unit, called a ""unit cube,"" is said to have ""one cubic unit"" of volume, and can be used to measure volume.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Measurement & Data,Geometric measurement: understand concepts of volume.,5.MD.C.3.b,,A solid figure which can be packed without gaps or overlaps usingnunit cubes is said to have a volume ofncubic units.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Measurement & Data,Geometric measurement: understand concepts of volume.,5.MD.C.5.a,,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Measurement & Data,Geometric measurement: understand concepts of volume.,5.MD.C.5.b,,Apply the formulasV=l×w×handV=b×hfor rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Math,Measurement & Data,Geometric measurement: understand concepts of volume.,5.MD.C.5.c,,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,Ratios & Proportional Relationships,Understand ratio concepts and use ratio reasoning to solve problems.,6.RP.A.3.a,,"Make tables of equivalent ratios relating quantities with whole-number measurements, find missing values in the tables, and plot the pairs of values on the coordinate plane. Use tables to compare ratios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,Ratios & Proportional Relationships,Understand ratio concepts and use ratio reasoning to solve problems.,6.RP.A.3.b,,"Solve unit rate problems including those involving unit pricing and constant speed.For example, if it took 7 hours to mow 4 lawns, then at that rate, how many lawns could be mowed in 35 hours? At what rate were lawns being mowed?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,Ratios & Proportional Relationships,Understand ratio concepts and use ratio reasoning to solve problems.,6.RP.A.3.c,,"Find a percent of a quantity as a rate per 100 (e.g., 30% of a quantity means 30/100 times the quantity); solve problems involving finding the whole, given a part and the percent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,Ratios & Proportional Relationships,Understand ratio concepts and use ratio reasoning to solve problems.,6.RP.A.3.d,,Use ratio reasoning to convert measurement units; manipulate and transform units appropriately when multiplying or dividing quantities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,The Number System,Apply and extend previous understandings of numbers to the system of rational numbers.,6.NS.C.6.a,,"Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line; recognize that the opposite of the opposite of a number is the number itself, e.g., -(-3) = 3, and that 0 is its own opposite.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,The Number System,Apply and extend previous understandings of numbers to the system of rational numbers.,6.NS.C.6.b,,"Understand signs of numbers in ordered pairs as indicating locations in quadrants of the coordinate plane; recognize that when two ordered pairs differ only by signs, the locations of the points are related by reflections across one or both axes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,The Number System,Apply and extend previous understandings of numbers to the system of rational numbers.,6.NS.C.6.c,,Find and position integers and other rational numbers on a horizontal or vertical number line diagram; find and position pairs of integers and other rational numbers on a coordinate plane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Math,The Number System,Apply and extend previous understandings of numbers to the system of rational numbers.,6.NS.C.7.a,,"Interpret statements of inequality as statements about the relative position of two numbers on a number line diagram.For example, interpret -3 > -7 as a statement that -3 is located to the right of -7 on a number line oriented from left to right.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
